crop_name,ph,moisture,n,p,k,temperature,rainfall,humidity,latitude,longitude,season,year,yield_achieved,soil_type
Apple,4.91,48.2,15.74,113.86,152.09,23.38,76.3,53.39,24.191059,85.725216,zaid,2022,7576.74,loamy
Coffee,6.42,77.61,119.08,42.36,35.0,26.08,144.92,78.45,23.04692,80.875758,kharif,2020,927.78,loamy
Orange,6.67,57.43,25.83,10.19,12.48,22.16,107.07,63.11,22.223916,75.01351,rabi,2023,18394.66,loamy
Coconut,7.48,71.85,15.11,17.6,15.58,30.49,101.74,59.17,23.13346,75.373316,zaid,2023,7502.05,loamy
Mungbean,4.6,28.42,13.18,35.25,15.62,32.88,26.09,48.41,28.373816,78.240917,kharif,2020,671.25,loamy
Chickpea,8.75,27.7,29.75,45.45,42.82,17.45,41.64,48.49,21.88631,89.050627,rabi,2022,889.73,chalky
Mango,4.84,53.68,20.26,21.53,39.4,28.52,105.2,52.34,20.115795,79.574023,kharif,2020,10153.23,clay
Pigeon Pea,6.05,44.34,23.67,22.37,36.71,34.31,666.98,77.67,23.838651,75.382792,kharif,2020,1226.66,chalky
Kidneybeans,3.86,37.49,14.39,43.99,13.21,25.54,41.14,63.77,24.937328,76.322091,rabi,2022,894.48,chalky
Pigeon Pea,6.68,53.71,27.92,28.39,39.82,24.11,694.45,53.5,13.136983,77.038202,kharif,2021,1185.26,silt
Watermelon,6.47,71.65,57.96,21.5,70.65,26.43,58.41,62.82,14.011107,78.117932,kharif,2022,27633.37,loamy
Orange,7.54,76.39,20.41,14.15,12.7,27.61,142.98,78.28,18.903949,75.514524,zaid,2022,18244.03,clay
Muskmelon,7.15,38.67,73.62,11.21,29.92,33.33,14.24,50.23,24.589024,87.026284,zaid,2022,13714.13,chalky
Soybean,6.67,59.57,20.0,42.09,51.98,23.86,745.46,60.65,20.756919,75.862987,kharif,2021,2360.59,sandy
Grapes,5.7,99.73,23.83,143.24,264.4,20.24,82.58,67.21,30.024021,77.262209,kharif,2021,20829.92,silt
Soybean,4.68,46.67,16.51,26.49,42.68,32.17,484.81,36.81,31.401271,75.277101,rabi,2023,1835.16,silt
Muskmelon,6.81,46.91,65.82,17.97,39.65,25.79,13.33,36.19,25.103133,75.337056,zaid,2021,12181.25,sandy
Mothbeans,6.48,28.28,12.71,32.93,11.0,27.88,19.65,35.25,21.07039,87.565347,kharif,2023,627.92,sandy
Coconut,4.17,72.23,10.97,15.56,20.39,28.0,105.13,43.28,28.635105,75.236989,rabi,2021,8471.85,chalky
Groundnut,5.26,35.09,17.23,10.79,23.71,35.59,428.55,46.6,23.547807,81.207886,year_round,2021,1622.2,peat
Wheat,5.01,30.01,77.17,18.87,44.55,23.86,423.22,31.65,20.74532,89.481107,rabi,2020,2478.6,clay
Mango,4.65,50.49,29.73,24.65,43.9,28.98,94.68,73.09,31.52233,77.640989,rabi,2022,11582.19,clay
Pigeon Pea,6.57,90.66,29.91,22.48,37.6,23.59,724.56,68.45,12.157541,76.919673,kharif,2023,1265.74,sandy
Orange,7.81,69.71,28.84,12.54,13.22,21.7,145.31,77.92,31.808406,75.771837,kharif,2023,19478.18,peat
Mothbeans,6.46,27.94,13.44,26.55,13.0,32.26,18.98,34.32,21.714559,72.574766,kharif,2021,546.26,loamy
Lentil,6.62,94.19,21.58,85.82,24.48,23.61,39.81,54.25,21.437153,73.606065,rabi,2022,925.86,chalky
Lentil,7.65,24.73,12.02,37.84,10.62,16.26,29.52,46.82,20.300864,86.983044,rabi,2020,566.55,clay
Mango,5.19,41.62,13.44,10.5,24.47,22.52,55.09,54.51,18.660349,74.439462,rabi,2020,6551.57,loamy
Sugarcane,6.37,97.04,240.28,57.89,100.02,22.31,1794.05,78.65,31.044032,76.230344,kharif,2020,71241.62,chalky
Onion,5.53,38.87,69.64,18.85,46.15,29.45,289.33,47.79,28.966405,78.087693,kharif,2023,15011.89,loamy
Mungbean,7.76,36.7,11.78,28.72,11.12,30.11,31.43,33.68,11.97627,77.865212,year_round,2021,801.23,silt
Lentil,6.67,98.07,24.01,76.85,26.37,18.82,42.31,57.38,29.61725,79.251974,rabi,2021,861.13,clay
Onion,5.4,38.26,67.25,21.83,40.07,19.4,326.67,36.97,12.223138,76.108325,kharif,2020,13144.88,sandy
Mungbean,6.89,88.06,22.56,58.61,25.94,27.79,38.71,77.34,29.990301,74.03897,zaid,2023,932.93,silt
Coconut,6.02,87.86,20.93,29.09,37.3,29.78,182.87,71.64,20.990841,89.955714,rabi,2021,10390.81,sandy
Apple,4.93,45.58,11.09,65.87,160.12,16.03,86.17,47.75,19.57674,72.962152,zaid,2021,8521.42,sandy
Mango,5.24,71.58,29.5,21.52,31.23,33.63,111.3,74.88,25.69329,85.303906,zaid,2023,11694.84,sandy
Chickpea,8.39,22.31,26.39,34.43,52.66,23.88,41.37,53.94,28.300375,79.660144,rabi,2020,941.67,chalky
Chickpea,7.76,96.94,41.7,79.5,106.15,17.01,67.44,77.83,22.323519,75.063053,rabi,2020,1391.17,clay
Banana,5.78,79.87,133.69,117.11,58.69,27.86,101.05,69.55,21.867472,78.569248,rabi,2020,40561.78,peat
Mothbeans,6.92,66.35,23.11,55.4,28.67,29.96,30.17,58.99,23.716108,86.16067,kharif,2023,720.23,loamy
Kidneybeans,6.73,29.89,13.59,45.03,11.17,27.19,40.61,45.21,29.366848,78.102197,kharif,2020,608.27,silt
Wheat,5.27,28.31,69.58,23.16,26.44,15.15,369.39,64.73,25.077472,79.401354,rabi,2021,2650.8,silt
Blackgram,6.97,41.34,46.94,85.87,28.54,31.1,71.03,62.47,25.658293,76.257437,rabi,2020,1208.7,silt
Chilli,6.88,55.09,112.16,38.26,109.62,29.11,564.1,72.8,13.028769,78.527521,rabi,2020,15871.73,chalky
Soybean,6.77,96.74,20.39,32.91,63.42,28.35,852.76,59.1,22.824236,76.101601,kharif,2023,2273.3,peat
Grapes,5.98,96.18,21.51,148.83,223.28,34.82,75.27,72.9,29.662238,76.306034,zaid,2020,22430.35,loamy
Grapes,6.52,92.08,26.85,144.12,298.42,35.78,75.73,66.07,12.69238,76.583557,rabi,2021,21318.23,loamy
Pomegranate,7.07,98.71,26.6,12.59,43.35,20.63,105.35,64.81,18.065795,75.545183,zaid,2022,11777.34,sandy
Mungbean,6.36,93.85,26.69,52.65,22.32,28.73,43.91,63.0,24.243608,79.701662,zaid,2021,958.85,chalky
Sugarcane,6.41,74.92,298.17,50.55,145.32,29.64,1685.92,78.42,21.232878,72.242516,rabi,2021,77489.99,clay
Maize,7.91,47.11,113.63,17.8,31.01,30.57,412.71,69.2,18.939831,72.174943,kharif,2021,2155.13,clay
Grapes,6.99,92.97,28.79,132.96,242.31,22.69,92.55,67.78,22.062206,74.631291,rabi,2022,19278.99,peat
Rice,4.33,43.94,83.99,11.98,27.21,38.85,781.85,39.15,11.790814,76.45423,kharif,2021,2205.15,chalky
Mango,5.22,74.3,26.41,21.86,34.54,30.38,94.77,78.15,24.498457,85.357114,rabi,2021,10401.89,sandy
Sugarcane,5.29,51.53,166.69,27.99,71.4,34.6,870.98,50.0,10.109567,77.204184,zaid,2020,47314.47,loamy
Onion,6.87,66.31,109.03,44.22,88.75,22.07,478.75,68.25,13.71185,76.913325,rabi,2020,18350.75,sandy
Potato,5.97,52.97,66.8,25.19,126.48,28.94,417.24,42.55,20.184677,74.26486,year_round,2021,12554.75,loamy
Chilli,6.82,79.8,111.75,39.78,120.26,21.07,403.38,77.29,22.918062,75.997401,kharif,2023,14451.44,chalky
Onion,7.19,43.63,73.98,21.6,56.45,26.42,278.76,65.56,19.381915,72.425647,year_round,2020,15752.27,clay
Pigeon Pea,4.85,32.35,10.89,13.25,24.25,38.67,444.17,65.0,25.388743,80.12123,kharif,2021,754.14,loamy
Muskmelon,6.19,96.51,145.43,24.41,68.66,34.35,20.57,56.17,22.589326,88.204458,zaid,2021,21301.43,loamy
Grapes,4.35,46.65,11.8,96.95,102.24,30.69,39.84,43.7,25.297557,79.005704,kharif,2023,16072.16,chalky
Chickpea,5.97,25.96,27.21,30.28,57.82,20.29,49.25,52.85,21.578847,73.099917,kharif,2023,791.81,clay
Muskmelon,6.38,86.27,148.26,29.6,55.64,31.71,22.15,55.85,23.13229,86.899781,zaid,2021,16441.16,clay
Coconut,5.69,90.38,21.88,25.85,37.27,25.67,188.79,51.48,23.819775,75.987326,rabi,2023,10948.99,chalky
Soybean,6.17,80.58,22.67,37.64,53.69,25.66,814.41,78.13,23.291806,89.866971,kharif,2023,2579.01,peat
Wheat,6.84,96.77,129.31,32.73,71.54,18.73,567.69,69.32,22.804499,75.915726,rabi,2022,4031.78,peat
Rice,5.85,70.32,105.67,29.25,57.55,29.9,1408.61,66.66,19.564975,75.985015,kharif,2020,3568.88,peat
Muskmelon,5.7,39.72,64.35,16.0,43.93,37.82,14.36,37.18,14.725588,76.824281,year_round,2022,11408.05,clay
Grapes,6.89,59.97,23.53,159.82,298.15,21.31,92.93,76.05,23.014838,74.954238,rabi,2022,19590.89,clay
Groundnut,5.82,37.35,16.82,13.1,25.17,24.08,358.54,34.24,21.513625,74.365407,kharif,2021,1503.44,sandy
Onion,6.47,52.87,108.4,35.32,96.0,20.0,576.87,54.55,22.206586,73.642926,rabi,2021,21027.82,clay
Cotton,7.7,43.84,42.46,14.0,40.89,17.21,310.94,46.11,24.820896,89.64614,zaid,2022,320.89,chalky
Mungbean,6.59,61.26,26.3,56.91,22.97,28.81,50.77,79.29,18.764232,75.294897,zaid,2022,1022.95,clay
Sugarcane,7.28,98.41,270.12,54.54,128.1,27.44,1428.31,54.89,28.100774,79.033984,rabi,2021,63239.78,clay
Mungbean,8.28,31.54,12.52,28.38,13.88,32.7,22.74,35.98,19.167716,73.56287,kharif,2022,831.3,clay
Grapes,5.69,53.58,25.03,166.48,233.78,38.87,90.13,75.17,19.446663,72.889566,zaid,2023,23713.04,chalky
Lentil,6.61,57.44,28.38,65.51,24.25,24.16,49.17,66.61,25.341887,78.849919,rabi,2020,921.62,loamy
Tomato,7.46,43.32,101.26,35.35,70.45,16.89,338.47,57.07,12.008966,78.311312,kharif,2020,18232.68,loamy
Mothbeans,7.27,81.93,22.51,43.32,23.49,28.54,40.0,57.02,24.720002,80.389534,kharif,2023,925.8,chalky
Potato,3.5,43.89,60.12,42.31,81.17,29.58,401.08,63.88,23.565451,88.015751,zaid,2023,18472.16,chalky
Mango,5.29,85.1,21.26,24.84,37.88,34.76,109.57,62.18,11.452055,77.213915,kharif,2021,11348.95,peat
Orange,7.18,98.04,28.71,11.07,12.43,21.84,112.64,60.53,14.774415,79.800431,zaid,2020,22193.65,peat
Groundnut,6.84,82.47,23.15,20.84,53.7,25.4,519.18,62.79,13.343354,77.261666,rabi,2021,2209.56,clay
Coffee,6.77,55.17,79.19,23.53,22.85,31.52,107.37,57.39,14.231715,79.265654,zaid,2020,405.67,clay
Blackgram,7.33,46.98,46.18,72.3,23.48,25.39,81.74,69.35,19.773595,75.780023,rabi,2021,1315.93,peat
Potato,5.38,89.98,146.37,59.15,173.85,19.31,521.89,58.48,21.755099,86.661028,rabi,2023,24703.32,loamy
Banana,4.91,63.1,60.86,49.33,27.47,20.14,62.44,36.98,11.294992,77.953353,zaid,2022,25495.44,chalky
Sugarcane,7.4,82.47,249.73,44.61,102.23,24.53,1656.65,60.63,25.773861,79.34636,rabi,2021,82501.87,sandy
Cotton,7.65,90.25,91.69,29.11,68.85,21.25,740.7,71.8,23.769429,87.663379,kharif,2023,545.26,chalky
Mothbeans,7.2,59.14,24.87,59.57,29.65,25.59,34.54,58.06,14.86048,78.470229,kharif,2020,955.54,chalky
Chilli,6.9,98.47,106.68,35.8,141.06,24.54,501.4,67.17,25.149241,76.194208,rabi,2021,15465.41,loamy
Mothbeans,7.65,88.94,21.31,49.15,22.68,25.88,42.58,62.86,20.110134,86.558888,kharif,2023,873.08,chalky
Watermelon,6.29,94.94,51.94,27.17,61.18,25.55,42.89,68.67,25.614031,86.95947,zaid,2021,25521.49,clay
Pigeon Pea,6.62,67.34,22.06,28.77,32.37,29.09,807.56,61.49,30.273277,76.637047,kharif,2021,1104.21,peat
Jute,6.19,76.78,102.49,41.49,46.96,24.44,186.76,72.53,31.550633,75.997642,kharif,2023,2393.85,silt
Mango,4.77,74.82,20.93,27.13,31.04,30.78,103.98,76.11,18.182534,74.691802,kharif,2023,11449.19,sandy
Mango,4.84,77.54,25.65,26.29,42.87,30.29,127.72,79.43,25.246322,87.993676,rabi,2020,11069.36,clay
Jute,6.71,89.54,85.31,54.76,57.1,23.09,183.05,69.8,24.47091,86.68998,kharif,2021,2513.52,sandy
Watermelon,6.38,74.79,48.15,24.85,66.73,24.64,57.7,79.43,29.36681,75.661937,kharif,2020,25017.8,clay
Sugarcane,7.28,81.31,260.31,56.71,139.22,28.28,1682.85,51.38,19.067329,74.058734,rabi,2021,79973.78,peat
Rice,7.31,48.36,53.34,16.22,28.93,37.66,633.36,49.71,13.704869,79.068779,zaid,2022,2363.93,clay
Mungbean,6.03,91.39,26.04,42.91,27.99,27.96,48.71,54.35,22.363666,79.279222,kharif,2023,913.34,peat
Soybean,6.89,73.01,24.55,38.34,60.1,20.15,685.12,63.1,20.786088,79.2067,kharif,2021,2275.72,sandy
Coffee,6.13,87.07,114.12,40.06,33.27,23.46,150.3,65.26,14.843767,78.601916,kharif,2022,882.2,clay
Coconut,5.2,65.89,16.01,15.24,24.21,34.87,91.97,39.37,22.661543,77.915742,rabi,2023,6142.98,loamy
Wheat,5.77,36.68,94.77,23.95,29.01,24.3,384.41,48.86,19.113153,75.474493,rabi,2022,2701.33,loamy
Coconut,5.65,89.83,27.61,28.21,40.08,28.91,187.07,53.35,25.691499,86.067815,rabi,2021,11447.77,peat
Lentil,7.85,21.64,16.33,43.43,12.87,29.06,30.15,68.8,25.940659,88.888958,rabi,2021,543.22,sandy
Pigeon Pea,7.41,62.87,29.06,25.67,35.32,26.18,818.27,63.55,23.664569,73.343785,kharif,2020,1281.85,silt
Coconut,5.75,87.0,26.69,22.81,37.84,26.61,168.52,62.27,21.332263,81.758108,kharif,2022,9373.84,clay
Mungbean,6.66,70.93,20.18,56.64,21.75,27.52,47.65,59.64,21.709227,80.267312,zaid,2020,909.18,chalky
Sugarcane,8.34,55.47,148.67,31.31,64.98,16.13,845.98,67.17,24.988206,89.211628,rabi,2022,44144.41,silt
Rice,6.74,88.45,142.92,23.26,44.4,32.14,1174.33,52.89,30.763751,76.320412,kharif,2020,3543.06,loamy
Tomato,6.44,83.52,122.9,56.41,169.58,21.53,559.96,66.64,13.922027,78.394252,zaid,2023,30727.27,chalky
Chickpea,7.87,78.74,57.16,74.85,85.24,17.82,73.24,51.95,24.035134,88.521295,rabi,2023,1601.38,chalky
Onion,4.58,41.72,53.65,16.94,70.74,8.31,270.92,48.0,25.972529,77.012578,rabi,2020,13767.54,silt
Orange,7.76,39.92,10.03,6.28,5.36,25.92,71.03,58.2,22.179638,75.746854,rabi,2020,11661.06,sandy
Cotton,6.46,80.03,99.51,26.52,73.76,31.41,626.57,69.02,28.011684,74.238596,kharif,2022,540.61,loamy
Blackgram,6.12,35.62,26.1,42.02,17.61,28.59,36.98,36.74,23.150136,75.994446,kharif,2020,792.41,chalky
Rice,6.74,99.6,128.5,20.97,52.3,22.1,1259.16,76.32,31.394679,74.819728,kharif,2022,3338.02,peat
Chickpea,5.35,27.18,23.93,43.85,48.79,12.07,46.17,43.57,12.809907,76.857022,rabi,2021,928.96,silt
Muskmelon,6.25,93.78,135.13,27.46,56.34,31.22,22.1,75.96,22.501875,74.192132,zaid,2022,18262.11,sandy
Blackgram,8.78,31.76,26.11,47.76,15.02,22.82,48.77,64.18,13.56271,77.471612,kharif,2022,679.62,clay
Orange,7.56,55.44,29.27,14.95,12.91,21.48,139.38,50.83,10.335789,78.924143,rabi,2022,21007.0,sandy
Pigeon Pea,6.4,52.2,29.55,26.04,44.01,22.2,856.75,70.43,28.151281,74.738313,kharif,2020,1435.09,silt
Coffee,6.44,66.08,131.2,43.91,35.75,23.9,186.89,62.23,21.753361,78.714236,kharif,2020,749.15,clay
Kidneybeans,7.5,28.74,14.57,44.01,11.68,19.29,47.08,33.8,21.27274,75.800277,rabi,2021,675.37,sandy
Banana,6.4,83.42,108.72,94.12,59.39,28.95,126.1,71.59,24.484958,87.223126,kharif,2022,41421.83,sandy
Cotton,7.94,42.04,47.51,12.43,30.8,18.88,437.52,58.83,10.669142,78.518231,kharif,2023,259.51,clay
Banana,6.17,71.79,135.06,84.89,71.86,26.59,134.6,62.67,23.815768,75.936559,kharif,2020,33463.95,sandy
Kidneybeans,6.7,32.39,13.06,50.05,17.74,17.87,51.24,47.08,22.461015,74.127953,rabi,2020,939.79,peat
Soybean,6.43,82.7,24.84,39.72,50.46,26.19,692.95,52.57,20.891917,75.024017,kharif,2022,2589.24,silt
Grapes,7.45,43.83,16.94,109.14,140.92,20.78,52.42,40.9,31.69859,74.621583,kharif,2020,13800.92,sandy
Groundnut,7.12,78.21,25.5,24.52,43.39,34.62,706.4,51.8,23.553498,74.012175,kharif,2021,2197.27,chalky
Lentil,6.14,62.99,21.2,81.0,20.06,19.43,49.87,78.75,19.787258,74.241519,rabi,2020,917.45,loamy
Mothbeans,8.87,24.27,15.51,21.71,16.57,20.16,25.08,45.08,25.745981,89.338527,year_round,2021,400.6,sandy
Potato,5.25,89.91,148.71,51.75,191.6,23.1,603.46,56.12,13.338803,79.349468,zaid,2023,23772.96,sandy
Rice,5.74,63.26,120.99,22.56,52.23,20.08,1313.95,55.83,23.319703,72.110467,kharif,2023,3220.98,chalky
Papaya,7.52,52.97,22.57,42.89,30.86,42.96,133.34,49.94,11.359421,79.753652,kharif,2021,29319.77,peat
Groundnut,7.0,52.56,23.38,29.36,58.24,20.59,685.33,74.83,14.449182,78.402139,rabi,2020,2118.03,loamy
Muskmelon,5.38,38.37,78.59,14.17,38.67,33.18,14.66,53.88,14.029647,77.039666,year_round,2022,10893.91,sandy
Potato,5.03,64.18,100.54,70.66,210.07,20.77,616.0,53.56,21.357652,81.269886,rabi,2023,28376.25,silt
Banana,6.01,96.09,115.78,119.64,60.79,29.48,127.62,51.41,18.206422,73.657478,rabi,2021,33543.66,clay
Apple,6.21,93.08,29.94,174.69,203.44,21.85,122.3,59.36,11.963999,79.545666,rabi,2021,15793.44,loamy
Onion,8.39,38.48,88.48,21.11,54.49,29.1,257.14,53.19,22.429812,89.993965,zaid,2020,10384.76,loamy
Blackgram,6.75,59.75,46.5,85.04,27.62,30.34,61.85,56.26,14.216662,78.872025,rabi,2021,1301.4,chalky
Jute,5.91,61.36,42.8,26.91,25.13,28.44,125.31,51.23,29.451315,74.513902,year_round,2021,1987.16,silt
Tomato,5.35,47.62,65.72,28.2,76.74,25.43,326.25,34.42,10.269153,76.759501,rabi,2020,15409.06,sandy
Mungbean,6.36,76.0,23.19,57.89,24.97,27.36,44.47,58.24,14.162642,78.859243,kharif,2021,1119.07,sandy
Papaya,5.28,44.05,34.73,44.39,30.7,42.29,131.83,54.03,23.432105,74.304742,kharif,2023,27926.68,loamy
Maize,6.9,44.22,104.29,14.0,37.79,23.47,427.66,45.78,14.460423,79.821339,kharif,2020,3101.66,clay
Lentil,6.67,54.26,20.32,77.59,25.54,20.42,49.13,51.62,30.264744,77.672899,rabi,2020,958.3,chalky
Watermelon,6.25,94.41,58.22,23.98,65.85,26.95,50.08,63.67,28.050956,77.652813,kharif,2021,22990.98,clay
Coconut,5.13,70.74,13.19,16.57,25.13,33.45,104.53,33.53,25.26135,75.831862,zaid,2022,6452.35,clay
Wheat,5.41,36.19,65.56,19.52,25.18,12.57,342.5,30.74,11.709361,78.530488,rabi,2020,2891.73,chalky
Coffee,8.08,42.02,61.56,21.34,19.39,26.69,118.26,31.46,29.928333,74.269205,zaid,2020,557.35,peat
Tomato,8.4,48.88,60.97,22.46,102.54,24.29,319.56,57.16,23.981697,74.88063,kharif,2023,18015.82,loamy
Apple,5.09,44.82,13.42,77.4,100.34,16.05,81.6,47.02,24.570325,89.162434,kharif,2021,12620.32,chalky
Groundnut,7.42,72.29,22.68,28.11,41.11,21.06,733.51,72.99,12.245417,79.185807,kharif,2022,2128.24,sandy
Maize,6.68,57.97,214.85,32.61,75.21,18.76,635.29,56.82,11.904548,77.385287,kharif,2020,3886.87,loamy
Mango,3.88,37.34,15.74,10.84,17.87,28.4,60.36,39.78,29.274811,78.062977,zaid,2023,8317.61,sandy
Grapes,4.41,36.11,14.5,83.31,148.49,15.29,39.33,46.3,20.944026,88.07663,kharif,2022,16965.67,loamy
Watermelon,4.63,55.72,33.01,12.44,36.73,23.17,33.84,30.38,25.580161,75.825344,year_round,2022,14529.87,chalky
Orange,8.09,40.35,12.45,6.63,7.3,14.23,82.83,51.26,20.209899,75.539654,rabi,2022,15286.66,silt
Lentil,6.39,36.54,21.86,83.77,24.16,23.81,36.59,53.87,29.045149,78.508231,rabi,2020,909.92,loamy
Coffee,6.46,86.12,103.98,43.47,35.99,23.93,197.67,55.41,31.308819,78.613904,kharif,2021,787.59,loamy
Watermelon,6.43,78.53,56.85,28.06,68.28,24.97,52.17,76.29,22.570102,78.253054,kharif,2020,29832.12,peat
